time_s,capped
0.0005500316619873047,0
0.06237339973449707,0
20.0,1
0.004364013671875,0
0.00010371208190917969,0
0.0011475086212158203,0
0.009443044662475586,0
0.0002446174621582031,0
0.015128374099731445,0
0.00010991096496582031,0
0.000888824462890625,0
0.00010967254638671875,0
9.036064147949219e-05,0
0.022411346435546875,0
0.02531290054321289,0
0.00013899803161621094,0
0.0010728836059570312,0
0.0010726451873779297,0
0.01955127716064453,0
0.00027871131896972656,0
0.0012099742889404297,0
0.015187740325927734,0
0.0005888938903808594,0
0.00010752677917480469,0
0.00042939186096191406,0
0.003615140914916992,0
0.008592844009399414,0
0.01215362548828125,0
0.024326562881469727,0
0.002006053924560547,0
0.0010995864868164062,0
0.001943826675415039,0
0.06568288803100586,0
0.0008490085601806641,0
9.322166442871094e-05,0
0.005916595458984375,0
0.00014448165893554688,0
0.009130716323852539,0
0.05778098106384277,0
0.00023937225341796875,0
0.03694772720336914,0
0.0004019737243652344,0
0.0002486705780029297,0
0.15572237968444824,0
0.0008654594421386719,0
0.00012874603271484375,0
0.0012025833129882812,0
0.012292861938476562,0
0.0006999969482421875,0
0.00024771690368652344,0
0.0007722377777099609,0
0.328768253326416,0
0.00023627281188964844,0
0.0061109066009521484,0
0.00010728836059570312,0
0.0003573894500732422,0
0.0006325244903564453,0
0.0001361370086669922,0
0.3260476589202881,0
0.0014553070068359375,0
0.0008511543273925781,0
0.00012683868408203125,0
0.004502058029174805,0
0.0021543502807617188,0
0.00011515617370605469,0
0.05224037170410156,0
0.9137825965881348,0
0.001436471939086914,0
0.0001163482666015625,0
0.002618551254272461,0
0.0006928443908691406,0
0.0003349781036376953,0
0.00091552734375,0
0.0009217262268066406,0
0.0142059326171875,0
0.00016355514526367188,0
9.846687316894531e-05,0
9.72747802734375e-05,0
9.560585021972656e-05,0
0.0019333362579345703,0
0.0009253025054931641,0
0.0006756782531738281,0
0.3179643154144287,0
0.0010192394256591797,0
0.54721999168396,0
0.020850181579589844,0
0.00021123886108398438,0
0.0010266304016113281,0
0.0017080307006835938,0
0.1353142261505127,0
0.019151687622070312,0
0.0012111663818359375,0
0.0010492801666259766,0
0.0014052391052246094,0
0.00017714500427246094,0
0.004910469055175781,0
0.009782552719116211,0
0.002376079559326172,0
0.0009653568267822266,0
0.0001266002655029297,0
0.02173590660095215,0
0.00014328956604003906,0
0.005348920822143555,0
0.00761866569519043,0
0.0009610652923583984,0
0.00011157989501953125,0
0.003102540969848633,0
0.019536495208740234,0
0.0009500980377197266,0
0.005431175231933594,0
0.00021505355834960938,0
0.00011134147644042969,0
9.679794311523438e-05,0
0.0012271404266357422,0
0.024311542510986328,0
0.0013823509216308594,0
0.005805015563964844,0
0.000148773193359375,0
0.0005993843078613281,0
0.004727602005004883,0
0.005436420440673828,0
0.00013494491577148438,0
0.16188359260559082,0
0.00015974044799804688,0
0.0010323524475097656,0
0.0001049041748046875,0
0.0005893707275390625,0
0.00012302398681640625,0
0.01507878303527832,0
0.028884410858154297,0
0.08154988288879395,0
0.0012552738189697266,0
1.626302719116211,0
0.40909528732299805,0
20.0,1
0.003599882125854492,0
0.07221531867980957,0
0.006093263626098633,0
0.003005504608154297,0
0.0013997554779052734,0
0.00010895729064941406,0
0.0011372566223144531,0
0.00011229515075683594,0
8.177757263183594e-05,0
0.022019386291503906,0
0.0009067058563232422,0
0.0016088485717773438,0
0.0658104419708252,0
0.0005917549133300781,0
0.0009264945983886719,0
0.012436389923095703,0
0.00013494491577148438,0
0.01990795135498047,0
0.00012040138244628906,0
9.34600830078125e-05,0
8.320808410644531e-05,0
0.001920938491821289,0
0.47422051429748535,0
0.00124359130859375,0
0.003789663314819336,0
0.011142492294311523,0
2.9164230823516846,0
0.3880269527435303,0
0.0010428428649902344,0
0.0008721351623535156,0
0.00010728836059570312,0
0.00033354759216308594,0
0.42699289321899414,0
0.021244049072265625,0
0.0036695003509521484,0
0.0005929470062255859,0
0.11447429656982422,0
0.0013761520385742188,0
0.001041412353515625,0
0.01388239860534668,0
0.00032448768615722656,0
0.0038487911224365234,0
0.0006043910980224609,0
0.002397775650024414,0
0.0001239776611328125,0
0.0011625289916992188,0
0.010831117630004883,0
0.00013589859008789062,0
0.001352071762084961,0
0.00011515617370605469,0
0.0006098747253417969,0
0.010162115097045898,0
